listing_link,Title,Ratings,Main_Bedroom,Main_Beds,Main_Baths
https://www.airbnb.com/rooms/664004002554166720?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221048_P361OoJlvTbWWGtv&previous_page_section_name=1000&federated_search_id=ac1f2d07-2157-4139-96dd-36f90a473ba6,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/604283803748170752?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221048_P3c-gmWMA0ZWWAGg&previous_page_section_name=1000&federated_search_id=ac1f2d07-2157-4139-96dd-36f90a473ba6,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/607626179800603493?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221048_P3-OEDgH9v-FKJZ5&previous_page_section_name=1000&federated_search_id=ac1f2d07-2157-4139-96dd-36f90a473ba6,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/585055219220041386?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221048_P3GgVo-V4EVoJU-P&previous_page_section_name=1000&federated_search_id=ac1f2d07-2157-4139-96dd-36f90a473ba6,Aparthotel In Chittagong District ,, 2  , 2  , 1 
https://www.airbnb.com/rooms/606112140328102321?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221048_P3J2SMmCAeBiF2Ai&previous_page_section_name=1000&federated_search_id=ac1f2d07-2157-4139-96dd-36f90a473ba6,Boutique Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/604640030104408425?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221048_P3h-s_1LUTe11GFx&previous_page_section_name=1000&federated_search_id=ac1f2d07-2157-4139-96dd-36f90a473ba6,Serviced Apartment In Cox'S Bazar ,, 2  , 3  , 2 
https://www.airbnb.com/rooms/604679703151731317?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221048_P3nqeJHzj0LcSmGC&previous_page_section_name=1000&federated_search_id=ac1f2d07-2157-4139-96dd-36f90a473ba6,Serviced Apartment In Cox'S Bazar ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/608321246020887320?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3YVgYukTFYveH-t&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/604298323816009773?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3pzb8Q_bMsapwaY&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/664215020514724650?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P39TY0ewze6NlYAb&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/664211735198978109?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3r5f3UUbluopGDq&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/607554366322063117?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3OcrXhM-Ms4rWZY&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Boutique Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/632198779513957592?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3ysbnm8Q_sONtbx&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Boutique Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/607549310710511895?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P31ZwvzY7voSKPJP&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Boutique Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/664224462740396415?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3AxkxH3lM2ZyFiK&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/604208276685713663?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3DDuX9u1j9pzrWw&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/606130223462784066?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3h0_88fvgkuYygf&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Boutique Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/664227321235907309?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3c29mMEqZ2yv3NT&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/607620601555888426?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3-OhzK067rrjvkN&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/606110183510550778?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3KhmZ1KxwEGj9Yt&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Boutique Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/607629870102612141?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3qJSaReqxXnsq4n&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/664032982351028014?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3m6XzcquBR7JXC_&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/668563600722787513?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3AYgrx2Tug9LWgR&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/607074195594943242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3UJLNUaLxYmioW1&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/607062469241736531?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221050_P3uepHC_2Jml97D6&previous_page_section_name=1000&federated_search_id=2cd37db0-3aff-45bd-a84b-8438e930a9b5,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/608318912869885336?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221052_P3WkjQ0d4fqcSKw8&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/608245915032085775?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3X3RPhKHW_t_IkJ&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/604290852776735696?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3lFS-0BLfljolBY&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/585880663415461795?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3qlFNahash-0h2n&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Aparthotel In Cox'S Bazar ,, 2  , 2  , 1 
https://www.airbnb.com/rooms/607060625822740956?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3ZSAhhIJRSLZXTa&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/608325340799574266?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3k-LemobuJCee45&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/664014258841025867?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3wkCedDnpO-lbEe&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/664217572885878287?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P39NGClkNKDCQDZ_&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/607066761572034790?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3P_syyyL7aUsKUX&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/664243347247667967?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3ySjaF1FgnaUeYE&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/608314854468072476?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3kgA4RZnSg32KDP&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/664125157494176909?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3ZKGOA5WJ6oNkE5&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/604196225783123238?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P34P8gcraLITA6wI&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/664247385617631903?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3Gz2_soEjzZQHRY&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/664028545312247089?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3LjQO10ZQcpGkoF&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/664108213376439276?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3YOXMQbQkVSsmQk&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/604202253986164147?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3jhdaErY70jKmDi&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/595473128297312827?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221053_P3NQhoP3atfkhOWm&previous_page_section_name=1000&federated_search_id=4b80a03c-7efb-4653-91db-e493fd539055,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/604210212265777444?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3ZLDh84FVRKPVhp&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/595476687659614392?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3CkY-h1M4_wvhEj&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/604288532689632820?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3JiStJ5f-z1c37r&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/595468557501962342?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3nhCEqFgLWP2pQs&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/1000033250020079645?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1757660570&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718222977_P3Z-SM4Rtd7Pd__E&previous_page_section_name=1000&federated_search_id=335f0a3e-3852-4ed2-afc7-fd6127a023ba,Rental Unit In Dhaka , 5.0 , 1  , 1  , 1 
https://www.airbnb.com/rooms/747481653188636140?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222977_P3sS5UemdfLU6eB_&previous_page_section_name=1000&federated_search_id=335f0a3e-3852-4ed2-afc7-fd6127a023ba,Hotel In Dhaka , 4.43 , 1  , 1  , 1  
https://www.airbnb.com/rooms/10480575?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-20&source_impression_id=p3_1718222977_P3I3IBNQN4FfcTXt&previous_page_section_name=1000&federated_search_id=335f0a3e-3852-4ed2-afc7-fd6127a023ba,Condo In Dhaka-1230 , 4.60 , 2  , 2  , 2 
https://www.airbnb.com/rooms/1005752063993255967?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1763499264&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222977_P39_ZDuW_GnQRzqm&previous_page_section_name=1000&federated_search_id=335f0a3e-3852-4ed2-afc7-fd6127a023ba,Rental Unit In Dhaka ,, 2  , 2  , 3 
https://www.airbnb.com/rooms/10400474?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222977_P3MFCFX8MN1ipQg6&previous_page_section_name=1000&federated_search_id=335f0a3e-3852-4ed2-afc7-fd6127a023ba,Serviced Apartment In Dhaka Division , 4.0 , 2  , 1  , 1  
https://www.airbnb.com/rooms/607070449552969558?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3LIHMnqhRbg4YRD&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/595479030994613001?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3KUU5BntdKzed_Z&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/595463984219902149?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3gP58MBioKuUddA&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Boutique Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/606923825352496120?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3ZNBmiYC8igdqHE&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/606938179988275220?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3CPPC-BdTI_Okid&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/606943230008962511?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3C8_SKoa4whB-fR&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/606950011630587998?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3NUBVFR3IoViuzr&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/632195975546452399?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3_vCG8wRLkLuQy3&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Boutique Hotel In Kolatoli, Cox'S Bazar , 1  , 2  , 1  
https://www.airbnb.com/rooms/664250501617177456?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3ox0_o-NZpRvXh_&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/604292765454342390?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P37sAiAXNByNvRd4&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 2  , 2  , 1  
https://www.airbnb.com/rooms/606957388923527914?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P37Mqv5pcPA7kIHM&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/606962441442458125?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3osu6rWwnFYj6bx&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Hotel In Cox'S Bazar ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/584235577668009167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221055_P3KsMMOA4AQrfJUb&previous_page_section_name=1000&federated_search_id=bc70e582-e270-4dcb-a7a0-f6d48d66b15f,Aparthotel In Cox'S Bazar ,, 2  , 2  , 1 
https://www.airbnb.com/rooms/51971503?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1246300514&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221059_P3ZuAZzzp3_MIKka&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Tower In Comilla , 5.0 , 1  ,, 1  
https://www.airbnb.com/rooms/6347339?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Rental Unit In Comilla , 4.91 , 2  , 3  , 2 
https://www.airbnb.com/rooms/940506713957448862?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221060_P3pIJY7VrTSnQ_U0&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Rental Unit In Cumilla ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/680783087613163444?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221060_P3dO-0mLvEZ3cmWh&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Hotel In Comilla ,, 2  , 1  , 2 
https://www.airbnb.com/rooms/1069452244428724854?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1820833591&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ql5kI_CmUJCKdD&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Home In Mohanpur ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/1111628069777564170?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1860488277&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3WSkQOo6L3LPGop&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Rental Unit In Comilla ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/680863490094593416?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221060_P3P9PJtNJ7sxZK8B&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Hotel In Comilla ,, 3  , 2  , 3 
