listing_link,base_urls,listing_title,principalSubdivision,localityName_unresolved,latitude,longitude,map_link
https://www.airbnb.com/rooms/699619333669442530?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-22&check_out=2024-11-27&source_impression_id=p3_1718221015_P3wcBQMQPoQMvXb7&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,https://www.airbnb.com/rooms/699619333669442530,Hotel In চট্টগ্রাম ,Chittagong,Chattogram,22.35106,91.8212,"https://www.google.com/maps?q=22.35106,91.8212"
https://www.airbnb.com/rooms/886200410522605681?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1645913541&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221015_P3q9GfSRQydz9qnP&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,https://www.airbnb.com/rooms/886200410522605681,Rental Unit In Chittagong ,Chittagong,Chattogram,22.37972,91.85693,"https://www.google.com/maps?q=22.37972,91.85693"
https://www.airbnb.com/rooms/22093849?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221015_P3jxChERWyMST_ER&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,https://www.airbnb.com/rooms/22093849,Rental Unit In Chittagong ,Chittagong,Chattogram,22.2499,91.8178,"https://www.google.com/maps?q=22.2499,91.8178"
https://www.airbnb.com/rooms/51898858?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1244495027&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3y8xspYgQvD1T0M&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,https://www.airbnb.com/rooms/51898858,Rental Unit In Chittagong ,Chittagong,Chattogram,22.33021,91.84645,"https://www.google.com/maps?q=22.33021,91.84645"
https://www.airbnb.com/rooms/699622402829317111?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-21&check_out=2024-11-26&source_impression_id=p3_1718221017_P3-dk8Oncf2komlz&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,https://www.airbnb.com/rooms/699622402829317111,Hotel In চট্টগ্রাম ,Chittagong,Chattogram,22.35091,91.82111,"https://www.google.com/maps?q=22.35091,91.82111"
https://www.airbnb.com/rooms/597207873235124946?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1502974776&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P35kvKhY0RN1IqwV&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,https://www.airbnb.com/rooms/597207873235124946,Bed And Breakfast In Chittagong ,Chittagong,Chattogram,22.3567,91.86415,"https://www.google.com/maps?q=22.3567,91.86415"
https://www.airbnb.com/rooms/20261365?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221020_P3huRtGKh2BJfvrU&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,https://www.airbnb.com/rooms/20261365,Rental Unit In Chittagong ,Chittagong,Chattogram,22.35014,91.81678,"https://www.google.com/maps?q=22.35014,91.81678"
https://www.airbnb.com/rooms/561335258367967331?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3iJMLJFOA0RZ9KB&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,https://www.airbnb.com/rooms/561335258367967331,Guest Suite In Chittagong ,Chittagong,Chattogram,22.36692,91.82988,"https://www.google.com/maps?q=22.36692,91.82988"
https://www.airbnb.com/rooms/653638758888041425?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221020_P3pkUk503AVwDsD2&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,https://www.airbnb.com/rooms/653638758888041425,Rental Unit In Chittagong ,Chittagong,Chattogram,22.3813,91.8496,"https://www.google.com/maps?q=22.3813,91.8496"
https://www.airbnb.com/rooms/38302180?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221020_P3A9m_gCyPv9hxW2&previous_page_section_name=1000&federated_search_id=6dafee6a-2b27-40b8-a49d-43e28642b8de,https://www.airbnb.com/rooms/38302180,Rental Unit In Chittagong ,Chittagong,Chattogram,22.37736,91.84593,"https://www.google.com/maps?q=22.37736,91.84593"
https://www.airbnb.com/rooms/627269888543883115?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P3LdWZ4VxPRWA6ZQ&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,https://www.airbnb.com/rooms/627269888543883115,Rental Unit In Chittagong ,Chittagong,Chattogram,,,"https://www.google.com/maps?q=nan,nan"
https://www.airbnb.com/rooms/827736820638245467?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P3pvqW_-XuTGnMw7&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,https://www.airbnb.com/rooms/827736820638245467,Condo In Chattogram ,Chittagong,Chattogram,,,"https://www.google.com/maps?q=nan,nan"
https://www.airbnb.com/rooms/1069452244428724854?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1820833591&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ql5kI_CmUJCKdD&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,https://www.airbnb.com/rooms/1069452244428724854,Home In Mohanpur ,Chittagong,Debidwar,23.52334,91.04918,"https://www.google.com/maps?q=23.52334,91.04918"
https://www.airbnb.com/rooms/726787405272665657?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3LiTfE3Yqr6N_ei&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/726787405272665657,Condo In Feni District ,Chittagong,Feni,23.01945,91.38813,"https://www.google.com/maps?q=23.01945,91.38813"
https://www.airbnb.com/rooms/1057202212563546958?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P35fupyv4eIvKerI&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/1057202212563546958,Tiny Home In Chota Rampur ,Chittagong,Noakhali,22.836,91.242,"https://www.google.com/maps?q=22.836,91.242"
https://www.airbnb.com/rooms/48440888?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3wK5eHC2Unz_NYU&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/48440888,Condo In Minsarai ,Chittagong,Mirsarai,22.77829,91.57213,"https://www.google.com/maps?q=22.77829,91.57213"
https://www.airbnb.com/rooms/53545115?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3lA382YzIkL8tox&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/53545115,Bungalow In Chittagong Division ,Chittagong,Noakhali,22.87213,91.09845,"https://www.google.com/maps?q=22.87213,91.09845"
https://www.airbnb.com/rooms/53438075?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1289386996&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3Azje-rTC54ldp7&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/53438075,Villa In Comilla District ,Chittagong,Chauddagram,23.2456,91.28387,"https://www.google.com/maps?q=23.2456,91.28387"
https://www.airbnb.com/rooms/797553775302232337?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3Wq3sGlZLzrPpq4&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/797553775302232337,Home In কুমিল্লা জেলা ,Chittagong,Laksham,23.28271,91.12325,"https://www.google.com/maps?q=23.28271,91.12325"
https://www.airbnb.com/rooms/41894227?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3l-iMreKpfw64SC&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/41894227,Rental Unit In Sitakund ,Chittagong,Sitakund,22.62438,91.66615,"https://www.google.com/maps?q=22.62438,91.66615"
https://www.airbnb.com/rooms/53544993?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3D6ZRXnUBvwAR0Y&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,https://www.airbnb.com/rooms/53544993,Bungalow In Noakhali District ,Chittagong,Begumganj,23.0212,91.09185,"https://www.google.com/maps?q=23.0212,91.09185"
https://www.airbnb.com/rooms/1103370700845826312?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861291602&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221080_P3L8e05gt_fpVSb-&previous_page_section_name=1000&federated_search_id=2d7aa46b-209a-4df6-bc82-248f69e5a0f8,https://www.airbnb.com/rooms/1103370700845826312,Rental Unit In Dinajpur District ,Rangpur Division,Birampur,25.3786,88.9945,"https://www.google.com/maps?q=25.3786,88.9945"
https://www.airbnb.com/rooms/1154322236653986411?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221080_P3Vk6GJXnXb7L9u5&previous_page_section_name=1000&federated_search_id=2d7aa46b-209a-4df6-bc82-248f69e5a0f8,https://www.airbnb.com/rooms/1154322236653986411,Home In Syampur Osmanpur Ghoraghat Dinajpur ,Rangpur Division,Birampur,25.3631,89.003,"https://www.google.com/maps?q=25.3631,89.003"
https://www.airbnb.com/rooms/969373873510182959?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3mxspZndECG-dwb&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,https://www.airbnb.com/rooms/969373873510182959,Condo In Brahmanbaria ,Chittagong,Brahmanbaria,23.978958,91.102848,"https://www.google.com/maps?q=23.978958,91.102848"
https://www.airbnb.com/rooms/1124848790187762481?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3MZOxCEJ7ffUUsF&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,https://www.airbnb.com/rooms/1124848790187762481,Guesthouse In Sylhet District ,Sylhet Division,Balaganj,24.675,91.778,"https://www.google.com/maps?q=24.675,91.778"
https://www.airbnb.com/rooms/23356855?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718221097_P39jiOZVDNnx8qRS&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,https://www.airbnb.com/rooms/23356855,Home In Sreemangal ,Sylhet Division,Srimangal,24.3212,91.7371,"https://www.google.com/maps?q=24.3212,91.7371"
https://www.airbnb.com/rooms/1010074134573313418?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221097_P30OpQXGf0YTolqQ&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,https://www.airbnb.com/rooms/1010074134573313418,Rental Unit In Moulvibazar ,Sylhet Division,Maulavi Bazar,24.48733,91.7624,"https://www.google.com/maps?q=24.48733,91.7624"
https://www.airbnb.com/rooms/24481038?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3WR433sv9PVFXIU&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,https://www.airbnb.com/rooms/24481038,Bed And Breakfast In Sylhet ,Sylhet Division,Srimangal,24.31011,91.73486,"https://www.google.com/maps?q=24.31011,91.73486"
https://www.airbnb.com/rooms/947068891120611021?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P35eLFyGGmls7sOz&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,https://www.airbnb.com/rooms/947068891120611021,Guesthouse In Sylhet District ,Sylhet Division,Balaganj,24.674623,91.778238,"https://www.google.com/maps?q=24.674623,91.778238"
https://www.airbnb.com/rooms/36972661?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3V1j1o64huBVagf&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,https://www.airbnb.com/rooms/36972661,Resort In Narail District ,Khulna Division,Narail,23.17004,89.51338,"https://www.google.com/maps?q=23.17004,89.51338"
https://www.airbnb.com/rooms/41159141?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1035482848&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221121_P3cElpWcxVXHDfVK&previous_page_section_name=1000&federated_search_id=49c2820b-24ec-444c-9adf-4cfc2e895463,https://www.airbnb.com/rooms/41159141,Chalet In Osman Pur ,Rangpur Division,Ghoraghat,25.25524,89.24141,"https://www.google.com/maps?q=25.25524,89.24141"
https://www.airbnb.com/rooms/21832485?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=549604323&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221121_P34JjYf7QTPBn1bL&previous_page_section_name=1000&federated_search_id=49c2820b-24ec-444c-9adf-4cfc2e895463,https://www.airbnb.com/rooms/21832485,Chalet In Osman Pur ,Rangpur Division,Ghoraghat,25.25473,89.24125,"https://www.google.com/maps?q=25.25473,89.24125"
https://www.airbnb.com/rooms/680269400988284915?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1456949085&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221135_P3imfEzIQskcHJQr&previous_page_section_name=1000&federated_search_id=d5a9e847-3f16-43ac-a945-e86f83d35226,https://www.airbnb.com/rooms/680269400988284915,Rental Unit In Mithamain ,Dhaka Division,Mithamain,24.41829,91.06203,"https://www.google.com/maps?q=24.41829,91.06203"
https://www.airbnb.com/rooms/35722167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221136_P3M_uLzql693hrsb&previous_page_section_name=1000&federated_search_id=d5a9e847-3f16-43ac-a945-e86f83d35226,https://www.airbnb.com/rooms/35722167,Villa In Sreepur ,Dhaka Division,Gazipur,24.20732,90.44895,"https://www.google.com/maps?q=24.20732,90.44895"
https://www.airbnb.com/rooms/885266420672229344?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221136_P3JDx57O-wEeqo-B&previous_page_section_name=1000&federated_search_id=d5a9e847-3f16-43ac-a945-e86f83d35226,https://www.airbnb.com/rooms/885266420672229344,Rental Unit In Bhairab ,Dhaka Division,Bhairab Bazar,24.054,90.9812,"https://www.google.com/maps?q=24.054,90.9812"
https://www.airbnb.com/rooms/1136626370495751731?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221154_P3zxkJ3ufrciHxtI&previous_page_section_name=1000&federated_search_id=0700042e-9aa6-4fe9-ab1c-e3d68863c076,https://www.airbnb.com/rooms/1136626370495751731,Dome In Rowmari ,Rangpur Division,Raumari,25.5776,89.8355,"https://www.google.com/maps?q=25.5776,89.8355"
https://www.airbnb.com/rooms/844662261588714997?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221156_P3K8pKec9jS-0cni&previous_page_section_name=1000&federated_search_id=09f1198c-03e0-4537-8632-32ef60c0a212,https://www.airbnb.com/rooms/844662261588714997,Home In Tungipara ,Dhaka Division,Tungipara,22.9073,89.8985,"https://www.google.com/maps?q=22.9073,89.8985"
https://www.airbnb.com/rooms/48636110?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1145848429&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718221183_P3nm5UO0O_Ym5C2i&previous_page_section_name=1000&federated_search_id=d0a957eb-7658-492d-a4e4-4158142bce83,https://www.airbnb.com/rooms/48636110,Villa In Joypurhat ,Rajshahi Division,Joypur Hat,25.09859,89.03448,"https://www.google.com/maps?q=25.09859,89.03448"
https://www.airbnb.com/rooms/824665119949246159?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221183_P3xq0zrvLcTIkvB_&previous_page_section_name=1000&federated_search_id=d0a957eb-7658-492d-a4e4-4158142bce83,https://www.airbnb.com/rooms/824665119949246159,Farm Stay In Naogaon District ,Rajshahi Division,Porsha,24.9702,88.4824,"https://www.google.com/maps?q=24.9702,88.4824"
https://www.airbnb.com/rooms/35744697?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1266751743&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221183_P3FdOPA_SSQ_SaqO&previous_page_section_name=1000&federated_search_id=d0a957eb-7658-492d-a4e4-4158142bce83,https://www.airbnb.com/rooms/35744697,Villa In ওসমানপুর ,Rangpur Division,Ghoraghat,25.25289,89.2477,"https://www.google.com/maps?q=25.25289,89.2477"
https://www.airbnb.com/rooms/814191274269285237?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221202_P3qhtzMjsPYw3OZ8&previous_page_section_name=1000&federated_search_id=f296c145-545f-41fb-8f30-df92e857838f,https://www.airbnb.com/rooms/814191274269285237,Serviced Apartment In Narsingdi District ,Dhaka Division,Narsingdi,23.9337,90.71311,"https://www.google.com/maps?q=23.9337,90.71311"
https://www.airbnb.com/rooms/910797189433060215?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221202_P3o3FlE5_CzxQXGJ&previous_page_section_name=1000&federated_search_id=f296c145-545f-41fb-8f30-df92e857838f,https://www.airbnb.com/rooms/910797189433060215,Rental Unit In Dhaka ,Dhaka Division,Narsingdi,23.9275,90.7038,"https://www.google.com/maps?q=23.9275,90.7038"
https://www.airbnb.com/rooms/48536630?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1413123978&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221215_P3v1VsledZaJFe1p&previous_page_section_name=1000&federated_search_id=36476da2-6be1-47bb-bd8b-8fe2811f982a,https://www.airbnb.com/rooms/48536630,Home In Ekduaria ,Dhaka Division,Monohardi Upazila,24.07386,90.72435,"https://www.google.com/maps?q=24.07386,90.72435"
https://www.airbnb.com/rooms/1063480377820484299?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221218_P3S2u7CmyDEGBWHh&previous_page_section_name=1000&federated_search_id=4e005bc5-b987-4512-9647-2ec01f540d3d,https://www.airbnb.com/rooms/1063480377820484299,Guesthouse In Palash ,Dhaka Division,Palash,23.984813,90.658654,"https://www.google.com/maps?q=23.984813,90.658654"
https://www.airbnb.com/rooms/42009662?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221226_P3HLDLXtZou0IcIr&previous_page_section_name=1000&federated_search_id=e62f088f-4898-4dcd-b4e0-2cd9763856b8,https://www.airbnb.com/rooms/42009662,Farm Stay In Bangladesh ,Dhaka Division,Sonargaon,23.6222,90.5706,"https://www.google.com/maps?q=23.6222,90.5706"
https://www.airbnb.com/rooms/952843687503471937?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221228_P3kjONO-fg7U9CSm&previous_page_section_name=1000&federated_search_id=15d170f1-b56c-4dc8-a7ab-cac9ad80391b,https://www.airbnb.com/rooms/952843687503471937,Home In Narayangaj ,Dhaka Division,Narayanganj,23.608146,90.48841,"https://www.google.com/maps?q=23.608146,90.48841"
https://www.airbnb.com/rooms/816338628040177873?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221228_P35s8v7aOLeKKctu&previous_page_section_name=1000&federated_search_id=15d170f1-b56c-4dc8-a7ab-cac9ad80391b,https://www.airbnb.com/rooms/816338628040177873,Farm Stay In Kaliganj ,Dhaka Division,Kaliganj,23.9793,90.5438,"https://www.google.com/maps?q=23.9793,90.5438"
https://www.airbnb.com/rooms/805533226598513194?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221233_P3logfhQM2bZn6gD&previous_page_section_name=1000&federated_search_id=69b9c91a-a875-499b-aa18-8d477a641ab0,https://www.airbnb.com/rooms/805533226598513194,Villa In Kaliganj ,Dhaka Division,Kaliganj,23.9621,90.549,"https://www.google.com/maps?q=23.9621,90.549"
https://www.airbnb.com/rooms/1151968191563514964?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221235_P3cc874BdOdTZh37&previous_page_section_name=1000&federated_search_id=24a226bd-2ad8-4802-b2b0-55cec23df9d6,https://www.airbnb.com/rooms/1151968191563514964,Farm Stay In Bamonsur ,Dhaka Division,Keraniganj,23.7136,90.3426,"https://www.google.com/maps?q=23.7136,90.3426"
https://www.airbnb.com/rooms/53029575?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1275184045&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221251_P3IICXy8wtSjXz8y&previous_page_section_name=1000&federated_search_id=b7617fe7-a7d1-48a5-82a1-a12ad1544d88,https://www.airbnb.com/rooms/53029575,Vacation Home In Phulbari ,Rangpur Division,Phulbari,25.498272,88.958623,"https://www.google.com/maps?q=25.498272,88.958623"
https://www.airbnb.com/rooms/42014032?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=961569710&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221251_P3gC3yrLeOYimgy7&previous_page_section_name=1000&federated_search_id=b7617fe7-a7d1-48a5-82a1-a12ad1544d88,https://www.airbnb.com/rooms/42014032,Rental Unit In Rangpur ,Rangpur Division,Rangpur,25.75673,89.23244,"https://www.google.com/maps?q=25.75673,89.23244"
https://www.airbnb.com/rooms/915984006941861217?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1677509088&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221251_P3BV_P-CrWpB4CS_&previous_page_section_name=1000&federated_search_id=b7617fe7-a7d1-48a5-82a1-a12ad1544d88,https://www.airbnb.com/rooms/915984006941861217,Cabin In Rangpur ,Rangpur Division,Rangpur,25.75893,89.25275,"https://www.google.com/maps?q=25.75893,89.25275"
https://www.airbnb.com/rooms/1142310893912003257?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1899975043&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221251_P3kupV2UsQN7Tx6Z&previous_page_section_name=1000&federated_search_id=b7617fe7-a7d1-48a5-82a1-a12ad1544d88,https://www.airbnb.com/rooms/1142310893912003257,Rental Unit In Rangpur ,Rangpur Division,Rangpur,25.750109,89.243318,"https://www.google.com/maps?q=25.750109,89.243318"
https://www.airbnb.com/rooms/1113656137930255738?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1862454553&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221251_P3QOJ65ELQmbxcP8&previous_page_section_name=1000&federated_search_id=b7617fe7-a7d1-48a5-82a1-a12ad1544d88,https://www.airbnb.com/rooms/1113656137930255738,Home In Rangpur Sadar Upazila ,Rangpur Division,Rangpur,25.744582,89.274427,"https://www.google.com/maps?q=25.744582,89.274427"
https://www.airbnb.com/rooms/41386882?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=945097693&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221251_P3-cQGjJA_o8kusc&previous_page_section_name=1000&federated_search_id=b7617fe7-a7d1-48a5-82a1-a12ad1544d88,https://www.airbnb.com/rooms/41386882,Home In Rangpur ,Rangpur Division,Rangpur,25.75146,89.2668,"https://www.google.com/maps?q=25.75146,89.2668"
