base_urls,review_link,reviewer_name,reviewer_rating,review_date,rating_comment,sentiment_score,theme_cleanliness,theme_host_communication,theme_value_price,theme_location,theme_maintenance_amenities
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Akbar,5,2024-03-01,Very responsive. Shahnaz arranged the oven when I needed it. Worthy stay,0.6901,False,True,True,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Shanjida,5,2024-02-01,"She has excellent communication.house is more beautiful then picture.clean and tidy. The house has some essential cookery.water filter,kettle,plate,mug etc. but there is no microwave oven, it is badly needed. Overall good.she is friendly,helpful and flexible.recommend",-0.4595,True,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Roger Luo,5,2023-12-01,"So wonderful host, Shahnaz and her daughter Sadman are amazing, they even invited me to their house in Dhaka University, very special experience staying with the family, appreciate all, will definitely recommend to others and will stay next time for sure.",0.9637,False,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Touhid,4,2023-11-01,It was a very pleasant experience staying at that place. Wonderful location and friendly. All you need is within 3km readious.,0.8883,False,True,False,True,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Sheik,5,2023-07-01,"I felt like my own home, and the host was very responsive. The place is calm and quiet. It is highly recommended to saty and enjoy Dhaka.",0.8976,False,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Mujibor,4,2023-05-01,Very communicative. Good to stay,0.4902,False,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Kamran,4,2023-02-01,"Everything is good about the place. Perfect place to stay. Only issue is that there is construction going on infront of that house, new building is getting build. Workers start very early and it becomes very noisy with their hammer noise breaking bricks etc . Other than that everything is great.",0.866,False,False,False,False,True
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Md,4,2023-01-01,"Some of the things are that there’s a lot of street dog barking that disturbs us and the mic is very loud for my sick kid. Though the dogs and the mic is not the owners control but she has to discuss with the Islamic scholar about very loud mic that is very close to apartment. Some of the good thing about this place is that the owner is very nice the house is clean and the house is good , the price is good and the best is that the owner was very helpful and the house has many things you to be comfortable.",0.9867,True,True,True,True,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Felix,5,2023-01-01,"Thanks Shahnaz, I had a great time and enjoyed the stay at your apartment. Great apartment and lot’s of space, also a very friendly house keeper Balbu is to mention. The location is good and Shahnaz a very friendly lady that always responds quickly and helpful.
Thanks for everything.
Best regards
Felix",0.9874,False,True,False,True,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Reza,5,2022-12-01,The property is nicely maintained and kept in a clean and pristine condition to avail. The host is an amazing lady who would walk an extra mile to make your stay comfortable. highly recommended.,0.9299,True,True,False,True,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Shah,5,2022-09-01,We had a pleasant stay there,0.5106,False,False,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Rawnok,5,2022-08-01,"It was my first Airbnb in Bangladesh. Great place, would love to stay there again. Nice host, spacious and clean house.",0.93,True,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Kamran,5,2022-07-01,Great host and awesome place to stay.,0.8481,False,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Md Rezuanul,5,2022-04-01,"Nice location, nice apartment with elegantly fittings. Will rent again.",0.8176,False,False,False,True,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Naimul,5,2022-03-01,Thank you,0.3612,False,False,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Naimul,5,2022-03-01,Excellent stay,0.5719,False,False,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Md Rezuanul,5,2022-03-01,"This is a very nice, quite place and the apartment is well decorated. Recommended for everyone.",0.7178,False,False,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Mirza Sagir,5,2022-02-01,friendly host,0.4939,False,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Majharul I,5,2022-01-01,"Very nice,clean and secure place to stay.Feel like your own home. I stay lot of places Air BnB in Bangladesh but Ms.Shahnaz place is one of the best. I will definitely recommend all my Air BnB members to stay Ms. Shahnaz location.Really comfortable.Majharul Islam Khan(New York).",0.9449,True,False,False,True,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Mirza Sagir,5,2022-01-01,We had a great time at Shahnaz place. The communication was super easy and quick and the place looks exactly like it does on the pictures.,0.9246,False,True,False,False,False
https://www.airbnb.com/rooms/45590657,https://www.airbnb.com/rooms/45590657/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-28&check_out=2024-08-02&source_impression_id=p3_1718223583_P3A95pAQ4vwUgsM6&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Abu,5,2022-01-01,Overall good,0.4404,False,False,False,False,False
https://www.airbnb.com/rooms/49990492,https://www.airbnb.com/rooms/49990492/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221321_P3j86uLy5LmKUUB9&previous_page_section_name=1000&federated_search_id=e4f0cf00-9078-4caf-9f00-7b5eb137bec8,Borhan,4,2024-06-17,"Good place for stay in CTG, good location to move around, yet quiet and calm enough to feel at home.",0.7964,False,False,False,True,False
https://www.airbnb.com/rooms/49990492,https://www.airbnb.com/rooms/49990492/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221321_P3j86uLy5LmKUUB9&previous_page_section_name=1000&federated_search_id=e4f0cf00-9078-4caf-9f00-7b5eb137bec8,Sarika,5,2023-09-01,Nice place.,0.4215,False,False,False,False,False
https://www.airbnb.com/rooms/49990492,https://www.airbnb.com/rooms/49990492/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221321_P3j86uLy5LmKUUB9&previous_page_section_name=1000&federated_search_id=e4f0cf00-9078-4caf-9f00-7b5eb137bec8,Arif,5,2021-06-01,"Good host, good location and the rooms are modern and well furnished. Highly recommended.",0.8399,False,False,False,True,False
https://www.airbnb.com/rooms/35995557,https://www.airbnb.com/rooms/35995557/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223583_P3zEYGegDOMtSbJ2&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Emon,5,2023-01-01,"We spent a couple of night at Syed's home in Dhaka. The communication with Syed was always top notch, he responded very quickly and provided clear information whenever requested. I also had a quick chat with Syed's mother on the way out, she was very lovely and appreciated our stay. Syed's family was always on hand to reply to our request. All in all, we had a very good stay at Syed's place. I just want to highlight one thing, the apartment is located on the 5th floor and there is no lift, so any guest with mobility issues should take notice of that. Thank you Syed and your family for your great hospitality.",0.9765,False,True,False,True,True
https://www.airbnb.com/rooms/1033895284516535792,https://www.airbnb.com/rooms/1033895284516535792/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1789356527&search_mode=regular_search&check_in=2024-07-18&check_out=2024-07-23&source_impression_id=p3_1718223583_P3a79EarhZj74zcZ&previous_page_section_name=1000&federated_search_id=4b1f8663-d80c-42d9-880f-684b533953a3,Khadiza,5,2023-12-01,"Where to start!
For a very urgent reason, my partner and I were looking for a place around Banani. Luckily, we found Sohel Aminur’s place at an extremely reasonable rate. The place is fully accessible from all restaurants, pharmacies, and grocery shops. From the very first minute, we experienced a lot of 'awe' due to their tremendous hospitality. They welcomed us with a drink. From toothbrushes to shower gel, they provided every bathroom kit in fresh condition. We can't even think of one thing that was missing from the kitchen cabinet. The way they design these beautiful flats with talented architects truly amazed us.
In summary, it was a 10/10 experience for us, and we feel privileged to have had the chance to stay at this place.",0.9761,False,True,False,False,False
https://www.airbnb.com/rooms/881915688648765595,https://www.airbnb.com/rooms/881915688648765595/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718223611_P3KU0Uhh8b-j4R6w&previous_page_section_name=1000&federated_search_id=eb40c552-55fa-4bd2-b52f-8c981fc4f523,Asma,1,2024-06-17,"I bought everything the bathroom tissue, hand wash, kitchen soap, shower soap, shampoo. Her mother in law is a hilarious lady. she will come any time in the house and observe your everything, entered in your bedroom and will ask why you touch her staff , why your air condition is on why your fan is on, it seems like you don’t have any privacy. sometimes she will call you 6 o’ clock in the morning. most of the corner of the house has dust and dirt. Master bedroom only one closet has room for you, the others are loaded with their old clothes and house hold dishes.
Her mother in law’s behavior has no manner at all.",0.7269,True,False,False,False,True
https://www.airbnb.com/rooms/881915688648765595,https://www.airbnb.com/rooms/881915688648765595/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718223611_P3KU0Uhh8b-j4R6w&previous_page_section_name=1000&federated_search_id=eb40c552-55fa-4bd2-b52f-8c981fc4f523,Abdul,4,2024-01-01,Nice but hard to find location. Over all good.,0.631,False,False,False,True,False
https://www.airbnb.com/rooms/881915688648765595,https://www.airbnb.com/rooms/881915688648765595/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718223611_P3KU0Uhh8b-j4R6w&previous_page_section_name=1000&federated_search_id=eb40c552-55fa-4bd2-b52f-8c981fc4f523,Masura,5,2023-08-01,Outstanding,0.6124,False,False,False,False,False
https://www.airbnb.com/rooms/881915688648765595,https://www.airbnb.com/rooms/881915688648765595/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718223611_P3KU0Uhh8b-j4R6w&previous_page_section_name=1000&federated_search_id=eb40c552-55fa-4bd2-b52f-8c981fc4f523,Shuma,5,2023-08-01,Good place. But hard to find on map. We had to cancel after 5 day stay due to high price,-0.2846,False,False,True,False,False
https://www.airbnb.com/rooms/1044552777874351046,https://www.airbnb.com/rooms/1044552777874351046/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223619_P3C6RztSiOiOUGUT&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Mohammad,5,2024-01-01,"Great place and my wife enjoyed the place .
Hope to come back same place end of this year.",0.8834,False,False,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Vanhthone,4,2024-04-01,"Great location and spacious apartment. Communication with the host and caretaker is very convenient, and the response is fast. The manager, Shahadat, was so good and quick to solve every little problem we had. We really enjoyed our stay.",0.8963,False,True,False,True,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Salauddin,4,2024-04-01,We stayed at Sazia’s apartment second time. I suggested for mattress upgrdae which Sazia arranged before we checked in. My experience at Sazia’s apartment is really good.,0.4927,False,False,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Salauddin,5,2024-03-01,Great location and spacious apartment. Communication with host and caretaker is very convenient and fast response. We really enjoyed during our stay.,0.8268,False,True,False,True,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Iftekhar,5,2024-03-01,"It was a really nice stay. The host was very responsive, the place was nice and clean. Overall I would recommend the place to anyone.",0.9213,True,True,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Mashia,5,2024-03-01,It was very easy to check in. We did have some bits to sort out but Sazia and the manager Shahadat were so good and quick to solve every little problem we had. Amazing host and so so happy with our stay. Highly recommend 👍🏽😊,0.9759,False,True,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Arindam,4,2023-12-01,"Sazia’s place is very open and bright. The rooftop has a nice view of the city — one can also view falcons and other birds flying early in the morning. Sazia kept the communication channel with me in case I needed anything. The guards working there were quite helpful. Apart from final call from the security guard (whom I didn’t meet before), I enjoyed my stay at the place.",0.9294,False,True,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Shahedul,5,2023-12-01,We were traveling from USA with two kids and we all loved the place. Very accommodating and friendly host and caretaker. Quite clean (considering the dust of the city. I know how hard it is in the city to keep a house clean). I was surprised to find that there was room cleaning service included in the deal. I will definitely stay in this place in my next visit too.,0.9268,True,True,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,J,3,2023-11-01,If minus the entrance road chaos! It was not a bad stay!,-0.3472,False,False,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Avro,5,2023-10-01,Really nice place to call home. Great host and even better with communication. I would stay again when I travel there.,0.8777,False,True,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Seratun,5,2022-12-01,"Second time staying at this Airbnb. Hands down, has to be the best spot! Will definitely be coming back in the near future!",0.8168,False,False,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Seratun,5,2022-12-01,Really good place to stay. Surrounded by the markets and food restaurant!,0.54,False,False,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Seratun,5,2022-11-01,Thank you for hosting!,0.4199,False,False,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Seratun,5,2022-11-01,Thank you for being a great host!,0.784,False,True,False,False,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Seratun,5,2022-11-01,"Thank you for hosting me! This place is really nice! Close to the main road, there is fresh vegetable market right near the apartment! The watchman is also super nice! Overall the place was great!",0.9645,False,False,False,True,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Bm,5,2022-10-01,It was a nice short trip to Bangladesh. I a lucky that I found this house twice. This is great in location. communication is very easy. love the building management.,0.9543,False,True,False,True,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Soumya,5,2022-10-01,"Spec clean property , very nice ambience , easy checkin, property location excellent , well managed and would surely book for the next visit",0.949,True,False,False,True,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Mahbub,5,2022-09-01,"What a real delight! Came here for a bit of business and pleasure and both were fantastically completed due to the central location of this wonderful flat.
The management team here were really nice. Upon advance booking and cost, which was very reasonable, they collected me from the airport.
Room was nice and cool from the moment I walked in. Nice day light views and very convenient with so many shops nearby.
I am a repeat visitor here and will be booking again very soon. !",0.9746,False,False,False,True,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Prius,5,2022-08-01,"One month passed by so fast and felt like staying in our own house with a family of four. It was a wonderful experience. Great location, convenient, communication, staffs, services, and clean environment. Three bathrooms with hot water were more than adequate. Bedrooms are pretty good size. Living and dinning areas are plenty spacious. Several mosques, markets, and convenient stores are in finger tips. Over all we had an awesome trip. Definitely, we will stay there again and Sazia's place is highly recommended. Thank you.",0.9848,True,True,False,True,False
https://www.airbnb.com/rooms/35647614,https://www.airbnb.com/rooms/35647614/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-19&check_out=2024-06-24&source_impression_id=p3_1718223619_P3Y5eK4mPCKTrAS9&previous_page_section_name=1000&federated_search_id=1928f9e7-9916-4ae1-bbaa-54e7fb61af45,Istiyak,5,2022-07-01,"Sazia's place is located at a very convenient location. But more importantly, the apartment is really nice. I would say the pictures do not do justice to the comfort and amenities it provides. The host was really cordial and responsive. I had an early-in-the-morning check-in and check-out, which was my choice of course. But the host was supportive enough to accommodate our unusual timing. In a nutshell, you will really enjoy living here.",0.9601,False,True,False,True,True
